province,date_report,cases,cumulative_cases
Nunavut,27/05/2020,0,0
Nunavut,28/05/2020,0,0
Nunavut,29/05/2020,0,0
Nunavut,30/05/2020,0,0
Nunavut,31/05/2020,0,0
Nunavut,01/06/2020,0,0
Nunavut,02/06/2020,0,0
Nunavut,03/06/2020,0,0
Nunavut,04/06/2020,0,0
Nunavut,05/06/2020,0,0
Nunavut,06/06/2020,0,0
Nunavut,07/06/2020,0,0
Nunavut,08/06/2020,0,0
Nunavut,09/06/2020,0,0
Nunavut,10/06/2020,0,0
Nunavut,11/06/2020,0,0
Nunavut,12/06/2020,0,0
Nunavut,13/06/2020,0,0
Nunavut,14/06/2020,0,0
Nunavut,15/06/2020,0,0
Nunavut,16/06/2020,0,0
Nunavut,17/06/2020,0,0
Nunavut,18/06/2020,0,0
Nunavut,19/06/2020,0,0
Nunavut,20/06/2020,0,0
Nunavut,21/06/2020,0,0
Nunavut,22/06/2020,0,0
Nunavut,23/06/2020,0,0
Nunavut,24/06/2020,0,0
Nunavut,25/06/2020,0,0
Nunavut,26/06/2020,0,0
Nunavut,27/06/2020,0,0
Nunavut,28/06/2020,0,0
Nunavut,29/06/2020,0,0
Nunavut,30/06/2020,0,0
Nunavut,01/07/2020,0,0
Nunavut,02/07/2020,0,0
Nunavut,03/07/2020,0,0
Nunavut,04/07/2020,0,0
Nunavut,05/07/2020,0,0
Nunavut,06/07/2020,0,0
Nunavut,07/07/2020,0,0
Nunavut,08/07/2020,0,0
Nunavut,09/07/2020,0,0
Nunavut,10/07/2020,0,0
Nunavut,11/07/2020,0,0
Nunavut,12/07/2020,0,0
Nunavut,13/07/2020,0,0
Nunavut,14/07/2020,0,0
Nunavut,15/07/2020,0,0
Nunavut,16/07/2020,0,0
Nunavut,17/07/2020,0,0
Nunavut,18/07/2020,0,0
Nunavut,19/07/2020,0,0
Nunavut,20/07/2020,0,0
Nunavut,21/07/2020,0,0
Nunavut,22/07/2020,0,0
Nunavut,23/07/2020,0,0
Nunavut,24/07/2020,0,0
Nunavut,25/07/2020,0,0
Nunavut,26/07/2020,0,0
Nunavut,27/07/2020,0,0
Nunavut,28/07/2020,0,0
Nunavut,29/07/2020,0,0
Nunavut,30/07/2020,0,0
Nunavut,31/07/2020,0,0
Nunavut,01/08/2020,0,0
Nunavut,02/08/2020,0,0
Nunavut,03/08/2020,0,0
Nunavut,04/08/2020,0,0
Nunavut,05/08/2020,0,0
Nunavut,06/08/2020,0,0
Nunavut,07/08/2020,0,0
Nunavut,08/08/2020,0,0
Nunavut,09/08/2020,0,0
Nunavut,10/08/2020,0,0
Nunavut,11/08/2020,0,0
Nunavut,12/08/2020,0,0
Nunavut,13/08/2020,0,0
Nunavut,14/08/2020,0,0
Nunavut,15/08/2020,0,0
Nunavut,16/08/2020,0,0
Nunavut,17/08/2020,0,0
Nunavut,18/08/2020,0,0
Nunavut,19/08/2020,0,0
Nunavut,20/08/2020,0,0
Nunavut,21/08/2020,0,0
Nunavut,22/08/2020,0,0
Nunavut,23/08/2020,0,0
Nunavut,24/08/2020,0,0
Nunavut,25/08/2020,0,0
Nunavut,26/08/2020,0,0
Nunavut,27/08/2020,0,0
Nunavut,28/08/2020,0,0
Nunavut,29/08/2020,0,0
Nunavut,30/08/2020,0,0
Nunavut,31/08/2020,0,0
Nunavut,01/09/2020,0,0
Nunavut,02/09/2020,0,0
Nunavut,03/09/2020,0,0
Nunavut,04/09/2020,0,0
Nunavut,05/09/2020,0,0
Nunavut,06/09/2020,0,0
Nunavut,07/09/2020,0,0
Nunavut,08/09/2020,0,0
Nunavut,09/09/2020,0,0
Nunavut,10/09/2020,0,0
Nunavut,11/09/2020,0,0
Nunavut,12/09/2020,0,0
Nunavut,13/09/2020,0,0
Nunavut,14/09/2020,0,0
Nunavut,15/09/2020,0,0
Nunavut,16/09/2020,0,0
Nunavut,17/09/2020,0,0
Nunavut,18/09/2020,0,0
Nunavut,19/09/2020,0,0
Nunavut,20/09/2020,0,0
Nunavut,21/09/2020,0,0
Nunavut,22/09/2020,0,0
Nunavut,23/09/2020,0,0
Nunavut,24/09/2020,0,0
Nunavut,25/09/2020,0,0
Nunavut,26/09/2020,0,0
Nunavut,27/09/2020,0,0
Nunavut,28/09/2020,0,0
Nunavut,29/09/2020,0,0
Nunavut,30/09/2020,0,0
Nunavut,01/10/2020,0,0
Nunavut,02/10/2020,0,0
Nunavut,03/10/2020,0,0
Nunavut,04/10/2020,0,0
Nunavut,05/10/2020,0,0
Nunavut,06/10/2020,0,0
Nunavut,07/10/2020,0,0
Nunavut,08/10/2020,0,0
Nunavut,09/10/2020,0,0
Nunavut,10/10/2020,0,0
Nunavut,11/10/2020,0,0
Nunavut,12/10/2020,0,0
Nunavut,13/10/2020,0,0
Nunavut,14/10/2020,0,0
Nunavut,15/10/2020,0,0
Nunavut,16/10/2020,0,0
Nunavut,17/10/2020,0,0
Nunavut,18/10/2020,0,0
Nunavut,19/10/2020,0,0
Nunavut,20/10/2020,0,0
Nunavut,21/10/2020,0,0
Nunavut,22/10/2020,0,0
Nunavut,23/10/2020,0,0
Nunavut,24/10/2020,0,0
Nunavut,25/10/2020,0,0
Nunavut,26/10/2020,0,0
Nunavut,27/10/2020,0,0
Nunavut,28/10/2020,0,0
Nunavut,29/10/2020,0,0
Nunavut,30/10/2020,0,0
Nunavut,31/10/2020,0,0
Nunavut,01/11/2020,0,0
Nunavut,02/11/2020,0,0
Nunavut,03/11/2020,0,0
Nunavut,04/11/2020,0,0
Nunavut,05/11/2020,0,0
Nunavut,06/11/2020,1,1
Nunavut,07/11/2020,0,1
Nunavut,08/11/2020,1,2
Nunavut,09/11/2020,0,2
Nunavut,10/11/2020,0,2
Nunavut,11/11/2020,1,3
Nunavut,12/11/2020,0,3
Nunavut,13/11/2020,1,4
Nunavut,14/11/2020,0,4
Nunavut,15/11/2020,14,18
Nunavut,16/11/2020,8,26
Nunavut,17/11/2020,34,60
Nunavut,18/11/2020,10,70
Nunavut,19/11/2020,4,74
Nunavut,20/11/2020,10,84
Nunavut,21/11/2020,25,109
Nunavut,22/11/2020,21,130
Nunavut,23/11/2020,4,134
Nunavut,24/11/2020,10,144
Nunavut,25/11/2020,11,155
Nunavut,26/11/2020,0,155
Nunavut,27/11/2020,4,159
Nunavut,28/11/2020,5,164
Nunavut,29/11/2020,13,177
Nunavut,30/11/2020,4,181
Nunavut,01/12/2020,1,182
Nunavut,02/12/2020,11,193
Nunavut,03/12/2020,5,198
Nunavut,04/12/2020,8,206
Nunavut,05/12/2020,8,214
Nunavut,06/12/2020,2,216
Nunavut,07/12/2020,3,219
Nunavut,08/12/2020,1,220
Nunavut,09/12/2020,9,229
Nunavut,10/12/2020,0,229
Nunavut,11/12/2020,16,245
Nunavut,12/12/2020,2,247
Nunavut,13/12/2020,0,247
Nunavut,14/12/2020,9,256
Nunavut,15/12/2020,2,258
Nunavut,16/12/2020,0,258
Nunavut,17/12/2020,1,259
Nunavut,18/12/2020,0,259
Nunavut,19/12/2020,0,259
Nunavut,20/12/2020,0,259
Nunavut,21/12/2020,3,262
Nunavut,22/12/2020,0,262
Nunavut,23/12/2020,2,264
Nunavut,24/12/2020,1,265
Nunavut,25/12/2020,0,265
Nunavut,26/12/2020,0,265
Nunavut,27/12/2020,0,265
Nunavut,28/12/2020,1,266
Nunavut,29/12/2020,0,266
Nunavut,30/12/2020,0,266
Nunavut,31/12/2020,0,266
Nunavut,01/01/2021,0,266
Nunavut,02/01/2021,0,266
Nunavut,03/01/2021,0,266
Nunavut,04/01/2021,0,266
Nunavut,05/01/2021,0,266
Nunavut,06/01/2021,0,266
Nunavut,07/01/2021,0,266
Nunavut,08/01/2021,0,266
Nunavut,09/01/2021,0,266
Nunavut,10/01/2021,0,266
Nunavut,11/01/2021,0,266
Nunavut,12/01/2021,0,266
Nunavut,13/01/2021,0,266
Nunavut,14/01/2021,0,266
Nunavut,15/01/2021,0,266
Nunavut,16/01/2021,0,266
Nunavut,17/01/2021,0,266
Nunavut,18/01/2021,0,266
Nunavut,19/01/2021,0,266
Nunavut,20/01/2021,0,266
Nunavut,21/01/2021,0,266
Nunavut,22/01/2021,1,267
Nunavut,23/01/2021,0,267
Nunavut,24/01/2021,13,280
Nunavut,25/01/2021,2,282
Nunavut,26/01/2021,0,282
Nunavut,27/01/2021,0,282
Nunavut,28/01/2021,1,283
Nunavut,29/01/2021,0,283
Nunavut,30/01/2021,1,284
Nunavut,31/01/2021,10,294
Nunavut,01/02/2021,0,294
Nunavut,02/02/2021,0,294
Nunavut,03/02/2021,0,294
Nunavut,04/02/2021,2,296
Nunavut,05/02/2021,0,296
Nunavut,06/02/2021,3,299
Nunavut,07/02/2021,0,299
Nunavut,08/02/2021,0,299
Nunavut,09/02/2021,0,299
Nunavut,10/02/2021,1,300
Nunavut,11/02/2021,3,303
Nunavut,12/02/2021,0,303
Nunavut,13/02/2021,5,308
Nunavut,14/02/2021,3,311
Nunavut,15/02/2021,7,318
Nunavut,16/02/2021,5,323
Nunavut,17/02/2021,1,324
Nunavut,18/02/2021,6,330
Nunavut,19/02/2021,2,332
Nunavut,20/02/2021,6,338
Nunavut,21/02/2021,1,339
Nunavut,22/02/2021,12,351
Nunavut,23/02/2021,0,351
Nunavut,24/02/2021,0,351
Nunavut,25/02/2021,4,355
Nunavut,26/02/2021,1,356
Nunavut,27/02/2021,0,356
Nunavut,28/02/2021,1,357
Nunavut,01/03/2021,1,358
Nunavut,02/03/2021,1,359
Nunavut,03/03/2021,0,359
Nunavut,04/03/2021,10,369
Nunavut,05/03/2021,4,373
Nunavut,06/03/2021,4,377
Nunavut,07/03/2021,4,381
Nunavut,08/03/2021,0,381
Nunavut,09/03/2021,0,381
Nunavut,10/03/2021,0,381
Nunavut,11/03/2021,0,381
Nunavut,12/03/2021,0,381
Nunavut,13/03/2021,2,383
Nunavut,14/03/2021,0,383
Nunavut,15/03/2021,0,383
Nunavut,16/03/2021,0,383
Nunavut,17/03/2021,12,395
Nunavut,18/03/2021,0,395
Nunavut,19/03/2021,0,395
Nunavut,20/03/2021,0,395
Nunavut,21/03/2021,0,395
Nunavut,22/03/2021,0,395
Nunavut,23/03/2021,0,395
Nunavut,24/03/2021,0,395
Nunavut,25/03/2021,0,395
Nunavut,26/03/2021,0,395
Nunavut,27/03/2021,0,395
Nunavut,28/03/2021,0,395
Nunavut,29/03/2021,0,395
Nunavut,30/03/2021,0,395
Nunavut,31/03/2021,0,395
Nunavut,01/04/2021,0,395
Nunavut,02/04/2021,0,395
Nunavut,03/04/2021,0,395
Nunavut,04/04/2021,0,395
Nunavut,05/04/2021,0,395
Nunavut,06/04/2021,0,395
Nunavut,07/04/2021,0,395
Nunavut,08/04/2021,0,395
Nunavut,09/04/2021,0,395
Nunavut,10/04/2021,0,395
Nunavut,11/04/2021,0,395
Nunavut,12/04/2021,0,395
Nunavut,13/04/2021,0,395
Nunavut,14/04/2021,0,395
Nunavut,15/04/2021,1,396
Nunavut,16/04/2021,12,408
Nunavut,17/04/2021,6,414
Nunavut,18/04/2021,3,417
Nunavut,19/04/2021,6,423
Nunavut,20/04/2021,5,428
Nunavut,21/04/2021,1,429
Nunavut,22/04/2021,3,432
Nunavut,23/04/2021,9,441
Nunavut,24/04/2021,7,448
Nunavut,25/04/2021,7,455
Nunavut,26/04/2021,9,464
Nunavut,27/04/2021,8,472
Nunavut,28/04/2021,6,478
Nunavut,29/04/2021,12,490
Nunavut,30/04/2021,11,501
Nunavut,01/05/2021,8,509
Nunavut,02/05/2021,11,520
Nunavut,03/05/2021,8,528
Nunavut,04/05/2021,7,535
Nunavut,05/05/2021,5,540
Nunavut,06/05/2021,12,552
Nunavut,07/05/2021,1,553
Nunavut,08/05/2021,7,560
Nunavut,09/05/2021,5,565
Nunavut,10/05/2021,7,572
Nunavut,11/05/2021,14,586
Nunavut,12/05/2021,8,594
Nunavut,13/05/2021,12,606
Nunavut,14/05/2021,12,618
Nunavut,15/05/2021,5,623
Nunavut,16/05/2021,1,624
Nunavut,17/05/2021,0,624
Nunavut,18/05/2021,6,630
Nunavut,19/05/2021,4,634
Nunavut,20/05/2021,2,636
Nunavut,21/05/2021,1,637
Nunavut,22/05/2021,1,638
Nunavut,23/05/2021,0,638
Nunavut,24/05/2021,1,639
Nunavut,25/05/2021,1,640
Nunavut,26/05/2021,7,647
Nunavut,27/05/2021,0,647
Nunavut,28/05/2021,1,648
Nunavut,29/05/2021,0,648
Nunavut,30/05/2021,0,648
Nunavut,31/05/2021,0,648
Nunavut,01/06/2021,0,648
Nunavut,02/06/2021,0,648
Nunavut,03/06/2021,0,648
Nunavut,04/06/2021,1,649
Nunavut,05/06/2021,0,649
Nunavut,06/06/2021,0,649
Nunavut,07/06/2021,0,649
Nunavut,08/06/2021,0,649
Nunavut,09/06/2021,0,649
Nunavut,10/06/2021,1,650
Nunavut,11/06/2021,4,654
Nunavut,12/06/2021,3,657
Nunavut,13/06/2021,0,657
Nunavut,14/06/2021,0,657
Nunavut,15/06/2021,0,657
Nunavut,16/06/2021,0,657
Nunavut,17/06/2021,0,657
Nunavut,18/06/2021,0,657
Nunavut,19/06/2021,0,657
Nunavut,20/06/2021,0,657
Nunavut,21/06/2021,0,657
Nunavut,22/06/2021,0,657
Nunavut,23/06/2021,0,657
Nunavut,24/06/2021,0,657
Nunavut,25/06/2021,0,657
Nunavut,26/06/2021,0,657
Nunavut,27/06/2021,0,657
Nunavut,28/06/2021,0,657
Nunavut,29/06/2021,0,657
Nunavut,30/06/2021,0,657
Nunavut,01/07/2021,0,657
Nunavut,02/07/2021,0,657
Nunavut,03/07/2021,0,657
Nunavut,04/07/2021,0,657
Nunavut,05/07/2021,0,657
Nunavut,06/07/2021,0,657
Nunavut,07/07/2021,0,657
Nunavut,08/07/2021,0,657
Nunavut,09/07/2021,0,657
Nunavut,10/07/2021,0,657
Nunavut,11/07/2021,0,657
Nunavut,12/07/2021,0,657
Nunavut,13/07/2021,0,657
Nunavut,14/07/2021,0,657
Nunavut,15/07/2021,0,657
Nunavut,16/07/2021,0,657
Nunavut,17/07/2021,0,657
Nunavut,18/07/2021,0,657
Nunavut,19/07/2021,0,657
Nunavut,20/07/2021,0,657
Nunavut,21/07/2021,0,657
Nunavut,22/07/2021,0,657
Nunavut,23/07/2021,0,657
Nunavut,24/07/2021,0,657
Nunavut,25/07/2021,0,657
Nunavut,26/07/2021,0,657
Nunavut,27/07/2021,0,657
Nunavut,28/07/2021,0,657
Nunavut,29/07/2021,0,657
Nunavut,30/07/2021,0,657
Nunavut,31/07/2021,0,657
Nunavut,01/08/2021,0,657
Nunavut,02/08/2021,0,657
Nunavut,03/08/2021,0,657
Nunavut,04/08/2021,0,657
Nunavut,05/08/2021,0,657
Nunavut,06/08/2021,0,657
Nunavut,07/08/2021,0,657
Nunavut,08/08/2021,0,657
Nunavut,09/08/2021,0,657
Nunavut,10/08/2021,0,657
Nunavut,11/08/2021,0,657
Nunavut,12/08/2021,0,657
Nunavut,13/08/2021,0,657
Nunavut,14/08/2021,0,657
Nunavut,15/08/2021,0,657
Nunavut,16/08/2021,0,657
Nunavut,17/08/2021,0,657
Nunavut,18/08/2021,0,657
Nunavut,19/08/2021,0,657
Nunavut,20/08/2021,0,657
Nunavut,21/08/2021,0,657
Nunavut,22/08/2021,0,657
Nunavut,23/08/2021,0,657
Nunavut,24/08/2021,0,657
Nunavut,25/08/2021,0,657
Nunavut,26/08/2021,0,657
Nunavut,27/08/2021,0,657
Nunavut,28/08/2021,0,657
Nunavut,29/08/2021,0,657
Nunavut,30/08/2021,0,657
Nunavut,31/08/2021,0,657
Nunavut,01/09/2021,0,657
Nunavut,02/09/2021,0,657
Nunavut,03/09/2021,1,658
Nunavut,04/09/2021,0,658
Nunavut,05/09/2021,0,658
Nunavut,06/09/2021,0,658
Nunavut,07/09/2021,0,658
Nunavut,08/09/2021,0,658
Nunavut,09/09/2021,0,658
Nunavut,10/09/2021,0,658
Nunavut,11/09/2021,0,658
Nunavut,12/09/2021,0,658
Nunavut,13/09/2021,1,659
Nunavut,14/09/2021,0,659
Nunavut,15/09/2021,0,659
Nunavut,16/09/2021,0,659
Nunavut,17/09/2021,0,659
Nunavut,18/09/2021,0,659
Nunavut,19/09/2021,2,661
Nunavut,20/09/2021,0,661
Nunavut,21/09/2021,2,663
Nunavut,22/09/2021,0,663
Nunavut,23/09/2021,0,663
Nunavut,24/09/2021,0,663
Nunavut,25/09/2021,0,663
Nunavut,26/09/2021,0,663
Nunavut,27/09/2021,0,663
Nunavut,28/09/2021,0,663
Nunavut,29/09/2021,1,664
Nunavut,30/09/2021,0,664
Nunavut,01/10/2021,0,664
Nunavut,02/10/2021,0,664
Nunavut,03/10/2021,0,664
Nunavut,04/10/2021,0,664
Nunavut,05/10/2021,0,664
Nunavut,06/10/2021,0,664
Nunavut,07/10/2021,0,664
Nunavut,08/10/2021,2,666
Nunavut,09/10/2021,0,666
Nunavut,10/10/2021,0,666
Nunavut,11/10/2021,5,671
Nunavut,12/10/2021,0,671
Nunavut,13/10/2021,0,671
Nunavut,14/10/2021,0,671
Nunavut,15/10/2021,0,671
Nunavut,16/10/2021,0,671
Nunavut,17/10/2021,3,674
Nunavut,18/10/2021,0,674
Nunavut,19/10/2021,0,674
Nunavut,20/10/2021,0,674
Nunavut,21/10/2021,0,674
Nunavut,22/10/2021,0,674
Nunavut,23/10/2021,0,674
Nunavut,24/10/2021,0,674
Nunavut,25/10/2021,0,674
Nunavut,26/10/2021,0,674
Nunavut,27/10/2021,0,674
Nunavut,28/10/2021,0,674
Nunavut,29/10/2021,0,674
Nunavut,30/10/2021,0,674
Nunavut,31/10/2021,0,674
Nunavut,01/11/2021,0,674
Nunavut,02/11/2021,0,674
Nunavut,03/11/2021,0,674
Nunavut,04/11/2021,0,674
Nunavut,05/11/2021,0,674
Nunavut,06/11/2021,0,674
Nunavut,07/11/2021,0,674
Nunavut,08/11/2021,0,674
Nunavut,09/11/2021,0,674
Nunavut,10/11/2021,0,674
Nunavut,11/11/2021,0,674
Nunavut,12/11/2021,0,674
Nunavut,13/11/2021,0,674
Nunavut,14/11/2021,0,674
Nunavut,15/11/2021,0,674
Nunavut,16/11/2021,0,674
Nunavut,17/11/2021,0,674
Nunavut,18/11/2021,0,674
Nunavut,19/11/2021,0,674
Nunavut,20/11/2021,0,674
Nunavut,21/11/2021,0,674
Nunavut,22/11/2021,0,674
Nunavut,23/11/2021,0,674
Nunavut,24/11/2021,0,674
Nunavut,25/11/2021,0,674
Nunavut,26/11/2021,0,674
Nunavut,27/11/2021,0,674
Nunavut,28/11/2021,0,674
Nunavut,29/11/2021,0,674
Nunavut,30/11/2021,0,674
Nunavut,01/12/2021,0,674
Nunavut,02/12/2021,0,674
Nunavut,03/12/2021,0,674
Nunavut,04/12/2021,1,675
Nunavut,05/12/2021,0,675
Nunavut,06/12/2021,0,675
Nunavut,07/12/2021,0,675
Nunavut,08/12/2021,1,676
Nunavut,09/12/2021,0,676
Nunavut,10/12/2021,0,676
Nunavut,11/12/2021,0,676
Nunavut,12/12/2021,0,676
Nunavut,13/12/2021,0,676
Nunavut,14/12/2021,0,676
Nunavut,15/12/2021,0,676
Nunavut,16/12/2021,0,676
Nunavut,17/12/2021,0,676
Nunavut,18/12/2021,0,676
Nunavut,19/12/2021,0,676
Nunavut,20/12/2021,0,676
Nunavut,21/12/2021,0,676
Nunavut,22/12/2021,0,676
Nunavut,23/12/2021,3,679
Nunavut,24/12/2021,2,681
Nunavut,25/12/2021,0,681
Nunavut,26/12/2021,0,681
Nunavut,27/12/2021,0,681
Nunavut,28/12/2021,29,710
Nunavut,29/12/2021,37,747
Nunavut,30/12/2021,18,765
Nunavut,31/12/2021,38,803
Nunavut,01/01/2022,0,803
Nunavut,02/01/2022,72,875
Nunavut,03/01/2022,16,891
Nunavut,04/01/2022,9,900
Nunavut,05/01/2022,21,921
Nunavut,06/01/2022,21,942
Nunavut,07/01/2022,35,977
Nunavut,08/01/2022,0,977
Nunavut,09/01/2022,0,977
Nunavut,10/01/2022,51,1028
Nunavut,11/01/2022,5,1033
Nunavut,12/01/2022,3,1036
Nunavut,13/01/2022,12,1048
Nunavut,14/01/2022,7,1055
Nunavut,15/01/2022,0,1055
Nunavut,16/01/2022,0,1055
Nunavut,17/01/2022,140,1195
Nunavut,18/01/2022,27,1222
Nunavut,19/01/2022,20,1242
Nunavut,20/01/2022,0,1242
Nunavut,21/01/2022,55,1297
Nunavut,22/01/2022,0,1297
Nunavut,23/01/2022,61,1358
Nunavut,24/01/2022,29,1387
Nunavut,25/01/2022,52,1439
Nunavut,26/01/2022,48,1487
Nunavut,27/01/2022,0,1487
Nunavut,28/01/2022,98,1585
Nunavut,29/01/2022,0,1585
Nunavut,30/01/2022,122,1707
Nunavut,31/01/2022,30,1737
Nunavut,01/02/2022,83,1820
Nunavut,02/02/2022,0,1820
Nunavut,03/02/2022,71,1891
Nunavut,04/02/2022,44,1935
Nunavut,05/02/2022,0,1935
Nunavut,06/02/2022,0,1935
Nunavut,07/02/2022,54,1989
Nunavut,08/02/2022,22,2011
Nunavut,09/02/2022,36,2047
Nunavut,10/02/2022,0,2047
Nunavut,11/02/2022,67,2114
Nunavut,12/02/2022,0,2114
Nunavut,13/02/2022,0,2114
Nunavut,14/02/2022,120,2234
Nunavut,15/02/2022,29,2263
Nunavut,16/02/2022,43,2306
Nunavut,17/02/2022,35,2341
Nunavut,18/02/2022,50,2391
Nunavut,19/02/2022,0,2391
Nunavut,20/02/2022,0,2391
Nunavut,21/02/2022,136,2527
Nunavut,22/02/2022,0,2527
Nunavut,23/02/2022,93,2620
Nunavut,24/02/2022,48,2668
Nunavut,25/02/2022,0,2668
Nunavut,26/02/2022,0,2668
Nunavut,27/02/2022,0,2668
Nunavut,28/02/2022,145,2813
Nunavut,01/03/2022,0,2813
Nunavut,02/03/2022,141,2954
Nunavut,03/03/2022,0,2954
Nunavut,04/03/2022,101,3055
Nunavut,05/03/2022,0,3055
Nunavut,06/03/2022,0,3055
Nunavut,07/03/2022,108,3163
Nunavut,08/03/2022,7,3170
Nunavut,09/03/2022,30,3200
Nunavut,10/03/2022,0,3200
Nunavut,11/03/2022,65,3265
Nunavut,12/03/2022,0,3265
Nunavut,13/03/2022,0,3265
Nunavut,14/03/2022,0,3265
Nunavut,15/03/2022,66,3331
Nunavut,16/03/2022,0,3331
Nunavut,17/03/2022,0,3331
Nunavut,18/03/2022,0,3331
Nunavut,19/03/2022,0,3331
Nunavut,20/03/2022,0,3331
Nunavut,21/03/2022,0,3331
Nunavut,22/03/2022,69,3400
Nunavut,23/03/2022,0,3400
Nunavut,24/03/2022,0,3400
Nunavut,25/03/2022,0,3400
Nunavut,26/03/2022,0,3400
Nunavut,27/03/2022,0,3400
Nunavut,28/03/2022,0,3400
Nunavut,29/03/2022,72,3472
Nunavut,30/03/2022,0,3472
Nunavut,31/03/2022,0,3472
Nunavut,01/04/2022,0,3472
Nunavut,02/04/2022,0,3472
Nunavut,03/04/2022,0,3472
Nunavut,04/04/2022,0,3472
Nunavut,05/04/2022,59,3531
Nunavut,06/04/2022,0,3531
Nunavut,07/04/2022,0,3531
Nunavut,08/04/2022,0,3531
Nunavut,09/04/2022,0,3531
Nunavut,10/04/2022,0,3531
Nunavut,11/04/2022,0,3531
Nunavut,12/04/2022,0,3531
Nunavut,13/04/2022,0,3531
Nunavut,14/04/2022,0,3531
Nunavut,15/04/2022,0,3531
Nunavut,16/04/2022,0,3531
Nunavut,17/04/2022,0,3531
Nunavut,18/04/2022,0,3531
Nunavut,19/04/2022,0,3531
Nunavut,20/04/2022,0,3531
Nunavut,21/04/2022,0,3531
Nunavut,22/04/2022,0,3531
Nunavut,23/04/2022,0,3531
Nunavut,24/04/2022,0,3531
Nunavut,25/04/2022,0,3531
Nunavut,26/04/2022,0,3531
Nunavut,27/04/2022,0,3531
Nunavut,28/04/2022,0,3531
Nunavut,29/04/2022,0,3531
Nunavut,30/04/2022,0,3531
Nunavut,01/05/2022,0,3531
Nunavut,02/05/2022,0,3531
Nunavut,03/05/2022,0,3531
Nunavut,04/05/2022,0,3531
Nunavut,05/05/2022,0,3531
Nunavut,06/05/2022,0,3531
Nunavut,07/05/2022,0,3531
Nunavut,08/05/2022,0,3531
Nunavut,09/05/2022,0,3531
Nunavut,10/05/2022,0,3531
Nunavut,11/05/2022,0,3531
Nunavut,12/05/2022,0,3531
Nunavut,13/05/2022,0,3531
Nunavut,14/05/2022,0,3531
Nunavut,15/05/2022,0,3531
Nunavut,16/05/2022,0,3531
Nunavut,17/05/2022,0,3531
Nunavut,18/05/2022,0,3531
Nunavut,19/05/2022,0,3531
Nunavut,20/05/2022,0,3531
Nunavut,21/05/2022,0,3531
Nunavut,22/05/2022,0,3531
Nunavut,23/05/2022,0,3531
Nunavut,24/05/2022,0,3531
Nunavut,25/05/2022,0,3531
Nunavut,26/05/2022,0,3531
Nunavut,27/05/2022,0,3531
Nunavut,28/05/2022,0,3531
Nunavut,29/05/2022,0,3531
Nunavut,30/05/2022,0,3531
Nunavut,31/05/2022,0,3531
Nunavut,01/06/2022,0,3531
Nunavut,02/06/2022,0,3531
Nunavut,03/06/2022,0,3531
Nunavut,04/06/2022,0,3531
Nunavut,05/06/2022,0,3531
Nunavut,06/06/2022,0,3531
Nunavut,07/06/2022,0,3531
Nunavut,08/06/2022,0,3531
Nunavut,09/06/2022,0,3531
Nunavut,10/06/2022,0,3531
Nunavut,11/06/2022,0,3531
Nunavut,12/06/2022,0,3531
Nunavut,13/06/2022,0,3531
Nunavut,14/06/2022,0,3531
Nunavut,15/06/2022,0,3531
Nunavut,16/06/2022,0,3531
Nunavut,17/06/2022,0,3531
Nunavut,18/06/2022,0,3531
Nunavut,19/06/2022,0,3531
Nunavut,20/06/2022,0,3531
Nunavut,21/06/2022,0,3531
Nunavut,22/06/2022,0,3531
Nunavut,23/06/2022,0,3531
Nunavut,24/06/2022,0,3531
Nunavut,25/06/2022,0,3531
Nunavut,26/06/2022,0,3531
Nunavut,27/06/2022,0,3531
Nunavut,28/06/2022,0,3531
Nunavut,29/06/2022,0,3531
Nunavut,30/06/2022,0,3531
Nunavut,01/07/2022,0,3531
Nunavut,02/07/2022,0,3531
Nunavut,03/07/2022,0,3531
Nunavut,04/07/2022,0,3531
Nunavut,05/07/2022,0,3531
Nunavut,06/07/2022,0,3531
Nunavut,07/07/2022,0,3531
Nunavut,08/07/2022,0,3531
Nunavut,09/07/2022,0,3531
Nunavut,10/07/2022,0,3531
Nunavut,11/07/2022,0,3531
Nunavut,12/07/2022,0,3531
Nunavut,13/07/2022,0,3531
Nunavut,14/07/2022,0,3531
Nunavut,15/07/2022,0,3531
Nunavut,16/07/2022,0,3531
Nunavut,17/07/2022,0,3531
Nunavut,18/07/2022,0,3531
Nunavut,19/07/2022,0,3531
Nunavut,20/07/2022,0,3531
Nunavut,21/07/2022,0,3531
Nunavut,22/07/2022,0,3531
Nunavut,23/07/2022,0,3531
Nunavut,24/07/2022,0,3531
Nunavut,25/07/2022,0,3531
Nunavut,26/07/2022,0,3531
Nunavut,27/07/2022,0,3531
Nunavut,28/07/2022,0,3531
Nunavut,29/07/2022,0,3531
Nunavut,30/07/2022,0,3531
Nunavut,31/07/2022,0,3531
Nunavut,01/08/2022,0,3531
Nunavut,02/08/2022,0,3531
Nunavut,03/08/2022,0,3531
Nunavut,04/08/2022,0,3531
Ontario,24/01/2020,0,0
Ontario,25/01/2020,1,1
Ontario,26/01/2020,0,1
Ontario,27/01/2020,1,2
Ontario,28/01/2020,0,2
Ontario,29/01/2020,0,2
Ontario,30/01/2020,0,2
Ontario,31/01/2020,1,3
Ontario,01/02/2020,0,3
Ontario,02/02/2020,0,3
Ontario,03/02/2020,0,3
